Title,Address,City,Face,Posted,Price,Bedroom,Bathroom,Floors,Parking,House Age,Amenities Count,Build Area (Aana),Price per Bedroom
"House For Sale In Chabahil, Kathmandu","Nearby, Gopikrishna flim hall, Chabahil, Kathmandu",Kathmandu,South,1 year ago,11400000,0,0,3.0,0,0.0,6,4.0,11400000.0
"Land For Sale In Chandol, Kathmandu","Chandol, Chandol, Kathmandu",Kathmandu,South East,1 year ago,4000000,0,0,3.0,0,0.0,0,4.0,4000000.0
"Land For Sale In Kapan, Kathmandu","Nearby, Silvershine School, Kapan, Kathmandu",Kathmandu,South,1 year ago,1750000,0,0,3.0,0,0.0,0,4.0,1750000.0
"Land For Sale In Baluwatar, Kathmandu","Behind Kalika tower, Baluwatar, Kathmandu",Kathmandu,East,1 year ago,4800000,0,0,3.0,0,0.0,0,4.0,4800000.0
"House For Sale In Jorpati, Kathmandu","Jorpati Nayabasti, Jorpati, Kathmandu",Kathmandu,East,1 year ago,12000000,4,0,1.0,0,0.0,0,4.0,3000000.0
"Land For Sale In Changunarayan, Bhaktapur","Dachhi, Changunarayan, Bhaktapur",Bhaktapur,South,1 year ago,366666,0,0,3.0,0,0.0,0,4.0,366666.0
"House For Sale In Maharajgunj, Kathmandu","Near Chappal Factory, Maharajgunj, Kathmandu",Kathmandu,South East,1 year ago,180000000,0,0,3.0,0,0.0,9,4.0,180000000.0
"Land For Sale In Chovar, Kathmandu","Chovar, Chovar, Kathmandu",Kathmandu,East,1 year ago,1500000,0,0,3.0,0,0.0,0,4.0,1500000.0
"Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,South,1 year ago,2700000,0,0,3.0,0,0.0,0,4.0,2700000.0
"Land For Sale In Bhaktapur, Bhaktapur","Chhaaling, Bhaktapur, Bhaktapur",Bhaktapur,South East,1 year ago,1050000,0,0,3.0,0,0.0,0,4.0,1050000.0
"House For Sale In Tikathali, Lalitpur","Mahalaxmi Nagarpalika-4, Tikathali, Lalitpur",Lalitpur,East,1 year ago,14500000,10,0,3.0,4,0.0,6,4.0,1450000.0
"House For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu",Kathmandu,North East,1 year ago,36500000,3,4,3.0,0,0.0,6,4.0,12166666.666666666
"Apartment For Rent In Lazimpat, Kathmandu","Nearby Raddisson Hotel, Lazimpat, Kathmandu",Kathmandu,North East,1 year ago,220000,2,3,3.0,0,0.0,6,4.0,110000.0
"Land For Sale In Kapan, Kathmandu","Aakashedhara Height, Kapan, Kathmandu",Kathmandu,South,1 year ago,1300000,0,0,3.0,0,0.0,0,4.0,1300000.0
"Land For Sale In Bhangal, Kathmandu","Bhangal Height, Bhangal, Kathmandu",Kathmandu,South East,1 year ago,2000000,0,0,3.0,0,0.0,0,4.0,2000000.0
"Land For Sale In Sankhu, Kathmandu","Dachindhoka, Sankhu, Kathmandu",Kathmandu,East,1 year ago,1400000,0,0,3.0,0,0.0,0,4.0,1400000.0
"Land For Sale In Ram Bazar, Pokhara","Ram Bazar, Ram Bazar, Pokhara",Pokhara,South East,1 year ago,700000,0,0,3.0,0,0.0,0,4.0,700000.0
"House For Sale In Kapan, Kathmandu","Shiva Mandir, Kapan, Kathmandu",Kathmandu,South,1 year ago,24000000,7,0,3.0,4,0.0,6,4.0,3428571.4285714286
"Land For Sale In Chauthe, Pokhara","Chauthe, Chauthe, Pokhara",Pokhara,North,1 year ago,15000000,0,0,3.0,0,0.0,0,4.0,15000000.0
"House For Sale In Kapan, Kathmandu","Aakaashe Dhara, Kapan, Kathmandu",Kathmandu,South,1 year ago,20400000,11,0,3.0,4,0.0,6,4.0,1854545.4545454546
"House For Sale In Pokhara, Pokhara","Nearby Kaski Modernize School, Pokhara, Pokhara",Pokhara,South East,1 year ago,27000000,0,0,2.0,0,0.0,0,4.0,27000000.0
"House For Sale In Ram Bazar, Pokhara","Near Buddha Chowk, Ram Bazar, Pokhara",Pokhara,North East,1 year ago,30000000,0,0,3.0,0,0.0,0,4.0,30000000.0
"Land For Sale In Pokhara, Pokhara","Nearby Kaski Modernai School, Pokhara, Pokhara",Pokhara,South East,1 year ago,18000000,0,0,3.0,0,0.0,0,4.0,18000000.0
"House For Sale In Fulbari, Pokhara","Fulbari, Pokhara, Fulbari, Pokhara",Pokhara,North West,1 year ago,35000000,0,0,4.0,0,0.0,0,4.0,35000000.0
"Land For Sale In Pokhara, Pokhara","Near Ghale Chowk, Pokhara, Pokhara",Pokhara,South,1 year ago,600000,0,0,3.0,0,0.0,0,4.0,600000.0
"Land For Sale In Pokhara, Pokhara","Near Ghale Chowk, Pokhara, Pokhara",Pokhara,South East,1 year ago,16300000,0,0,3.0,0,0.0,0,4.0,16300000.0
"Land For Sale In Pokhara, Pokhara","Amarsingh Chowk, Pokhara, Pokhara",Pokhara,East,1 year ago,1150000,0,0,3.0,0,0.0,0,4.0,1150000.0
"Land For Sale In Ram Bazar, Pokhara","Nearby Marigold School, Ram Bazar, Pokhara",Pokhara,South East,1 year ago,6500000,0,0,3.0,0,0.0,0,4.0,6500000.0
"Land For Sale In Kapan, Kathmandu","Kapan Height, Kapan, Kathmandu",Kathmandu,South,1 year ago,700000,0,0,3.0,0,0.0,0,4.0,700000.0
"Land For Sale In Sunakothi, Lalitpur","Sunakothi, Sunakothi, Lalitpur",Lalitpur,North,1 year ago,1400000,0,0,3.0,0,0.0,0,4.0,1400000.0
"R&S Real Estate : Land For Sale In Shantinagar, Kathmandu","Baneshwor, Shantinagar, Kathmandu",Kathmandu,West,1 year ago,35700000,0,0,3.0,0,0.0,0,4.0,35700000.0
"Land For Sale In Lele, Lalitpur","Lele, Lele, Lalitpur",Lalitpur,South,1 year ago,250000,0,0,3.0,0,0.0,0,4.0,250000.0
"Land For Sale In Kapan, Kathmandu","Paiyatar, Kapan, Kathmandu",Kathmandu,South,1 year ago,1100000,0,0,3.0,0,0.0,0,4.0,1100000.0
"House For Sale In Mulpani, Kathmandu","Mulpani, Mulpani, Kathmandu",Kathmandu,South East,1 year ago,16000000,7,6,5.0,4,0.0,7,4.0,2285714.285714286
"Land For Sale In Kapan, Kathmandu","Simaltar, Kapan, Kathmandu",Kathmandu,South,1 year ago,2700000,0,0,3.0,0,0.0,0,4.0,2700000.0
"House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur",Lalitpur,West,1 year ago,9000000,4,1,1.0,0,0.0,2,4.0,2250000.0
"House For Sale In Tokha, Kathmandu","Tokha, Tokha, Kathmandu",Kathmandu,West,1 year ago,13000000,2,1,3.0,0,0.0,4,4.0,6500000.0
"Land For Sale In Tarkeshwor, Kathmandu","Goldhunga, Tarkeshwor, Kathmandu",Kathmandu,West,1 year ago,1800000,0,0,3.0,0,0.0,0,4.0,1800000.0
"Land For Sale In Dhampus, Kaski","Dhampus, Dhampus, Kaski",Kaski,South,1 year ago,900000,0,0,3.0,0,0.0,0,4.0,900000.0
"Land For Sale In Tarkeshwor, Kathmandu","Goldhunga, Tarkeshwor, Kathmandu",Kathmandu,West,1 year ago,1600000,0,0,3.0,0,0.0,0,4.0,1600000.0
"House For Sale In Ram Bazar, Pokhara","Ram Bazar, Ram Bazar, Pokhara",Pokhara,South East,1 year ago,25000000,0,0,3.0,0,0.0,5,4.0,25000000.0
"House For Rent In Bafal, Kathmandu","Civil homes, Bafal, Kathmandu",Kathmandu,East,1 year ago,45000,3,4,3.0,0,0.0,6,4.0,15000.0
"Land For Sale In Dadikot, Bhaktapur","Chitrapur, Dadikot, Bhaktapur",Bhaktapur,South,1 year ago,1800000,0,0,3.0,0,0.0,0,4.0,1800000.0
"House For Sale Inside Ringroad : House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,South East,1 year ago,19500000,3,3,3.0,1,0.0,7,4.0,6500000.0
"House For Sale In Kapan, Kathmandu","Simaltar, Kapan, Kathmandu",Kathmandu,East,1 year ago,17000000,4,3,3.0,4,0.0,5,4.0,4250000.0
"House For Rent In Kusunti, Lalitpur","Kusunti, Kusunti, Lalitpur",Lalitpur,South East,1 year ago,90000,4,3,2.0,0,0.0,5,4.0,22500.0
"House For Rent In Sanepa, Lalitpur","Nearby Embassy of Malasiya, Sanepa, Lalitpur",Lalitpur,South West,1 year ago,350000,5,5,3.0,15,0.0,8,4.0,70000.0
"House For Rent In Balaju, Kathmandu","Balaju, Balaju, Kathmandu",Kathmandu,South,1 year ago,100000,6,4,3.0,8,0.0,5,4.0,16666.666666666668
"House For Rent In Sanobharyang, Kathmandu","Namdel Chowk, Sanobharyang, Kathmandu",Kathmandu,South East,1 year ago,150000,4,4,3.0,2,0.0,7,4.0,37500.0
"House For Rent In Sinamangal, Kathmandu","Sinamangal, Sinamangal, Kathmandu",Kathmandu,South East,1 year ago,500000,5,7,3.0,2,0.0,6,4.0,100000.0
"House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu",Kathmandu,South,1 year ago,38000000,10,0,3.0,3,0.0,5,4.0,3800000.0
"House For Rent In Bhaisepati, Lalitpur","Bhaisepati, Bhaisepati, Lalitpur",Lalitpur,South East,1 year ago,130000,5,3,3.0,0,0.0,7,4.0,26000.0
"House For Rent In Dholahiti, Lalitpur","Dholahiti, Dholahiti, Lalitpur",Lalitpur,West,1 year ago,300000,8,6,3.0,5,0.0,8,4.0,37500.0
"House For Rent In Sukedhara, Kathmandu","Ekatabasti, Sukedhara, Kathmandu",Kathmandu,South,1 year ago,110000,4,4,3.0,3,0.0,7,4.0,27500.0
"House For Rent In Dholahiti, Lalitpur","Nearby Anoj Jyoti School, Dholahiti, Lalitpur",Lalitpur,North East,1 year ago,1500000,4,4,3.0,5,0.0,6,4.0,375000.0
"House For Rent In Teku, Kathmandu","Sanepa, Teku, Kathmandu",Kathmandu,East,1 year ago,25000,0,0,3.0,0,0.0,1,4.0,25000.0
"House For Rent In Thapathali, Kathmandu","Thapathali, Thapathali, Kathmandu",Kathmandu,South East,1 year ago,165000,8,2,3.0,2,0.0,4,4.0,20625.0
"House For Sale In Kapan, Kathmandu","Kapan, Kathmandu, Kapan, Kathmandu",Kathmandu,West,1 year ago,20000000,1,1,3.0,1,0.0,7,3.0,20000000.0
"House No. 134 : House For Sale In Harisiddhi, Lalitpur","Southern height housing, Thaiba, Harisiddhi, Lalitpur",Lalitpur,South West,1 year ago,25000000,3,3,2.0,1,0.0,9,4.0,8333333.333333333
"House For Rent In Bhaisepati, Lalitpur","Vinayak Colony, Bhaisepati, Lalitpur",Lalitpur,West,1 year ago,120000,5,3,3.0,2,0.0,7,4.0,24000.0
"Land For Sale In Dhading, Dhading","Gajuri, Dhading, Dhading",Dhading,South,1 year ago,400000,0,0,3.0,0,0.0,0,4.0,400000.0
"Land For Sale In Nawalparasi, Nawalparasi","Sunwal Nagarpalaika-7, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,100000,0,0,3.0,0,0.0,0,4.0,100000.0
"Land For Sale In Nawalparasi, Nawalparasi","Ramgram Nagarpalika, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,550000,0,0,3.0,0,0.0,0,4.0,550000.0
"House For Rent In Bhaisepati, Lalitpur","Civil Home, Bhaisepati, Bhaisepati, Lalitpur",Lalitpur,South East,1 year ago,150000,5,3,3.0,2,0.0,10,4.0,30000.0
"House For Rent In Baluwatar, Kathmandu","Chundevi, Baluwatar, Kathmandu",Kathmandu,South East,1 year ago,150000,7,3,3.0,4,0.0,5,4.0,21428.571428571428
"Land For Sale In Nawalparasi, Nawalparasi","Sunwal Nagarpalika-3, Nawalparasi, Nawalparasi",Nawalparasi,South,1 year ago,1000000,0,0,3.0,0,0.0,0,4.0,1000000.0
"House For Rent In Bakhundol, Lalitpur","Nearby Norway Embassy, Bakhundol, Lalitpur",Lalitpur,West,1 year ago,160000,4,6,3.0,1,0.0,6,4.0,40000.0
"Land For Sale In Nawalparasi, Nawalparasi","Nawalparasi, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,550000,0,0,3.0,0,0.0,0,4.0,550000.0
"Land For Sale In Nawalparasi, Nawalparasi","Ramgram Nagarpalika-18, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,300000,0,0,3.0,0,0.0,0,4.0,300000.0
"Land For Sale In Nawalparasi, Nawalparasi","Sunwal Nagarpalika-8, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,1300000,0,0,3.0,0,0.0,0,4.0,1300000.0
"Land For Sale In Nawalparasi, Nawalparasi","Sunwal Nagarpalika - 3, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,260000,0,0,3.0,0,0.0,0,4.0,260000.0
"House For Rent In Tinkune, Kathmandu","Subidhanagar, Tinkune, Kathmandu",Kathmandu,North East,1 year ago,270000,14,6,3.0,6,0.0,4,4.0,19285.714285714286
"House For Sale In Butwal, Butwal","Rupandehi, Butwal, Butwal",Butwal,East,1 year ago,25000000,10,4,3.0,0,0.0,6,4.0,2500000.0
"House For Rent In Sanepa, Lalitpur","Sanepa, Sanepa, Lalitpur",Lalitpur,South East,1 year ago,144000,3,4,3.0,1,0.0,7,4.0,48000.0
"Land For Sale In Nawalparasi, Nawalparasi","sunwal Nagarpalika, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,125000,0,0,3.0,0,0.0,0,4.0,125000.0
"Land For Sale In Nawalparasi, Nawalparasi","Nawalparasi, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,2200000,0,0,3.0,0,0.0,0,4.0,2200000.0
"Land For Sale In Nawalparasi, Nawalparasi","Sunwal Nagarpalika, Nawalparasi, Nawalparasi",Nawalparasi,West,1 year ago,1700000,0,0,3.0,0,0.0,0,4.0,1700000.0
"House For Rent In Hattiban, Lalitpur","Hattiban, Hattiban, Lalitpur",Lalitpur,South West,1 year ago,80000,5,4,3.0,0,0.0,4,4.0,16000.0
"House For Rent In Hadigaun, Kathmandu","Nearby Bhatbhateni Supermarket, Hadigaun, Kathmandu",Kathmandu,South,1 year ago,125000,0,5,3.0,3,0.0,4,4.0,125000.0
"House For Rent In Naxal, Kathmandu","Gahanapokhari, Naxal, Kathmandu",Kathmandu,South West,1 year ago,200000,7,5,3.0,3,0.0,0,4.0,28571.428571428572
"House For Rent In Khumaltar, Lalitpur","Khumaltar, Khumaltar, Lalitpur",Lalitpur,South East,1 year ago,300000,4,4,3.0,5,0.0,11,4.0,75000.0
"House For Rent In Sanepa, Lalitpur","Nearby Star Hospital, Sanepa, Lalitpur",Lalitpur,East,1 year ago,125000,21,18,3.0,2,0.0,6,4.0,5952.380952380952
"House For Rent In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu",Kathmandu,North,1 year ago,560000,0,0,3.0,12,0.0,0,4.0,560000.0
"House For Sale In Pasikot, Kathmandu","Pasikot, Pasikot, Kathmandu",Kathmandu,North,1 year ago,17500000,6,2,3.0,1,0.0,5,4.0,2916666.6666666665
"Land For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,South,1 year ago,4400000,0,0,3.0,0,0.0,0,4.0,4400000.0
"House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu",Kathmandu,East,1 year ago,25000000,4,3,3.0,0,0.0,6,4.0,6250000.0
"House For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu",Kathmandu,North,1 year ago,59900000,5,0,3.0,4,0.0,11,4.0,11980000.0
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,East,1 year ago,29900000,10,0,3.0,3,0.0,6,4.0,2990000.0
"Land For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu",Kathmandu,South East,1 year ago,4200000,0,0,3.0,0,0.0,0,4.0,4200000.0
"House For Sale In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu",Kathmandu,East,1 year ago,55000000,0,0,2.0,0,0.0,7,4.0,55000000.0
"House For Sale In Bafal, Kathmandu","Bafal, Bafal, Kathmandu",Kathmandu,West,1 year ago,26500000,4,0,3.0,0,0.0,6,4.0,6625000.0
"House For Sale In Dhumbarahi, Kathmandu","Near, Pipalbot, Dhumbarahi, Kathmandu",Kathmandu,South,1 year ago,32500000,8,6,3.0,4,0.0,7,4.0,4062500.0
"Land For Sale In Samakhusi, Kathmandu","Samakhusi Town planning, Samakhusi, Kathmandu",Kathmandu,West,1 year ago,6000000,0,0,3.0,0,0.0,0,4.0,6000000.0
"Land For Sale In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu",Kathmandu,South,1 year ago,4500000,0,0,3.0,0,0.0,0,4.0,4500000.0
"House For Sale In Makalbari, Kathmandu","Makalbari, Makalbari, Kathmandu",Kathmandu,South West,1 year ago,21500000,7,4,4.0,1,0.0,5,4.0,3071428.5714285714
"Land For Sale In Lazimpat, Kathmandu","Lazimpat, Lazimpat, Kathmandu",Kathmandu,North,1 year ago,5000000,0,0,3.0,0,0.0,0,4.0,5000000.0
"Land For Sale In Lazimpat, Kathmandu","Lazimpat, Lazimpat, Kathmandu",Kathmandu,North,1 year ago,5000000,0,0,3.0,0,0.0,0,4.0,5000000.0
"Land For Sale In Budhanilkantha, Kathmandu","Siddhartha Colony, Budhanilkantha, Kathmandu",Kathmandu,North,1 year ago,2800000,0,0,3.0,0,0.0,0,4.0,2800000.0
"House For Sale In Mhepi, Kathmandu","Nearby Thamel, Mhepi, Kathmandu",Kathmandu,North West,1 year ago,38000000,8,4,4.0,1,0.0,5,4.0,4750000.0
"Land For Sale In Budhanilkantha, Kathmandu","Bhangal Height, Budhanilkantha, Kathmandu",Kathmandu,West,1 year ago,2500000,0,0,3.0,0,0.0,0,4.0,2500000.0
"House For Sale In Dhapasi, Kathmandu","Nearby API boarding school, Dhapasi, Kathmandu",Kathmandu,North,1 year ago,25000000,7,3,4.0,1,0.0,6,4.0,3571428.5714285714
"Land For Sale In Budhanilkantha, Kathmandu","Rudreshwor, Budhanilkantha, Kathmandu",Kathmandu,North,1 year ago,3200000,0,0,3.0,0,0.0,0,4.0,3200000.0
"Land For Sale In Budhanilkantha, Kathmandu","Bhangal Height, Budhanilkantha, Kathmandu",Kathmandu,West,1 year ago,2400000,0,0,3.0,0,0.0,0,4.0,2400000.0
"House For Sale In Dallu, Kathmandu","Nearby SBI bank, Dallu, Dallu, Kathmandu",Kathmandu,North,1 year ago,24000000,15,5,4.0,0,0.0,5,4.0,1600000.0
"Land For Sale In Basundhara, Kathmandu","Shreetole Height, Basundhara, Kathmandu",Kathmandu,West,1 year ago,3200000,0,0,3.0,0,0.0,0,4.0,3200000.0
"Land For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,North,1 year ago,4200000,0,0,3.0,0,0.0,0,4.0,4200000.0
"Land For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,West,1 year ago,480000,0,0,3.0,0,0.0,0,4.0,480000.0
"House For Sale In Tokha, Kathmandu","Nearby Namuna Planning, Tokha, Kathmandu",Kathmandu,West,1 year ago,17000000,8,4,4.0,0,0.0,6,4.0,2125000.0
"Land For Sale In Samakhusi, Kathmandu","Greenland Chowk, Samakhusi, Kathmandu",Kathmandu,East,1 year ago,3000000,0,0,3.0,0,0.0,0,4.0,3000000.0
"Land For Sale In Samakhusi, Kathmandu","Greenland Chowk., Samakhusi, Kathmandu",Kathmandu,West,1 year ago,3250000,0,0,3.0,0,0.0,0,4.0,3250000.0
"Land For Sale In Samakhusi, Kathmandu","Mahadevtar Height, Samakhusi, Kathmandu",Kathmandu,South East,1 year ago,3700000,0,0,3.0,0,0.0,0,4.0,3700000.0
"House For Sale In Gongabu, Kathmandu","Aananda tol, Gongabu, Kathmandu",Kathmandu,North,1 year ago,26000000,5,3,3.0,2,0.0,7,4.0,5200000.0
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,South,1 year ago,29000000,6,3,3.0,0,0.0,6,4.0,4833333.333333333
"House For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu",Kathmandu,South West,1 year ago,13500000,3,2,3.0,1,0.0,5,4.0,4500000.0
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,East,1 year ago,22800000,6,2,3.0,0,0.0,0,4.0,3800000.0
"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,East,1 year ago,26000000,3,3,3.0,0,0.0,5,4.0,8666666.666666666
"Land For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,South,1 year ago,6000000,0,0,3.0,0,0.0,0,4.0,6000000.0
"House For Sale In Sukedhara, Kathmandu","Nearby Colony home, Sukedhara, Kathmandu",Kathmandu,South,1 year ago,27500000,6,4,4.0,0,0.0,5,4.0,4583333.333333333
"House For Sale In Mandikatar, Kathmandu","Mandikatar, Mandikatar, Kathmandu",Kathmandu,East,1 year ago,22500000,4,3,3.0,0,0.0,5,4.0,5625000.0
